Longitude,Latitude,datetime,UHI Index,geometry,building_count_100m,total_building_area_100m,building_count_500m,total_building_area_500m,building_count_1000m,total_building_area_1000m
-73.885215,40.82051667,24-07-2021 15:45,1.009372992,POINT (594009.8665790071 4519430.901358924),3,7464.6242984052915,127,155430.16066942556,575,758165.6647007214
-73.88520167,40.82042333,24-07-2021 15:45,1.009372992,POINT (594011.1225231612 4519420.55406727),3,7464.6242984052915,127,156143.2934827991,570,755428.0137342062
-73.88517833,40.82033167,24-07-2021 15:45,1.009372992,POINT (594013.2202596829 4519410.404009488),3,7464.6242984052915,127,156848.0951677122,565,760538.727410385
-73.88515833,40.82024333,24-07-2021 15:45,1.002881848,POINT (594015.0316443569 4519400.6189195495),2,5615.251906141679,126,156663.99135864506,557,755884.5222218077
-73.88514167,40.82015833,24-07-2021 15:45,1.002881848,POINT (594016.5566475908 4519391.201017434),2,5615.251906141679,124,156225.18233813276,555,762143.7547081547
-73.885125,40.82007333,24-07-2021 15:45,1.002881848,POINT (594018.0824975269 4519381.783126432),2,5615.251906141679,123,162009.6057751011,546,751287.2170064227
-73.88510333,40.81998833,24-07-2021 15:45,1.002881848,POINT (594020.0300122574 4519372.370599937),4,11207.75466608558,122,160959.13721517473,539,743589.8175454986
-73.88508333,40.81990833,24-07-2021 15:45,1.000718133,POINT (594021.8296352803 4519363.511327896),4,11207.75466608558,122,160198.61287797525,536,751361.3993299817
-73.88507,40.81983,24-07-2021 15:45,1.000718133,POINT (594023.0644060739 4519354.830285573),4,11207.75466608558,123,162306.4964878614,534,749700.1037539219
-73.885055,40.81975667,24-07-2021 15:45,0.996390703,POINT (594024.4329535132 4519346.706080745),4,11207.75466608558,123,162382.95923771546,534,757659.1073216053
-73.88503833,40.81968167,24-07-2021 15:45,0.996390703,POINT (594025.9446976276 4519338.3982827375),4,11207.75466608558,121,161142.7352823594,529,754676.3630124484
-73.88502167,40.81961,24-07-2021 15:45,1.000718133,POINT (594027.45089851 4519330.460134672),4,11207.75466608558,120,160900.76474024518,526,752984.7429074113
-73.88500333,40.81954,24-07-2021 15:45,1.000718133,POINT (594029.0964229126 4519322.709174662),4,11207.75466608558,118,156150.65362577123,522,748780.7683272571
-73.88498667,40.819475,24-07-2021 15:45,0.994226988,POINT (594030.5932094597 4519315.511458024),4,11207.75466608558,118,158306.34452178367,518,746970.1741801363
-73.88497667,40.819425,24-07-2021 15:45,0.994226988,POINT (594031.5071556923 4519309.971732389),5,11538.54376033974,119,158719.3739465134,514,744499.7085130621
-73.884905,40.81926167,24-07-2021 15:45,1.009372992,POINT (594037.7819930539 4519291.917516651),6,12954.26870601341,113,138043.61226963956,508,743945.1724088375
-73.884885,40.81920833,24-07-2021 15:45,1.009372992,POINT (594039.5439971035 4519286.017751851),8,19218.271774633904,111,136478.64238094052,504,751029.5140710718
-73.88486667,40.81914,24-07-2021 15:45,1.007209277,POINT (594041.1863400075 4519278.452169141),9,19265.510145732922,116,144843.13841713927,502,753596.9291230018
-73.88484833,40.81905833,24-07-2021 15:45,1.007209277,POINT (594042.8483718964 4519269.405736239),10,21590.799353885162,116,149845.2609158943,496,745620.7008154279
-73.88483167,40.81897167,24-07-2021 15:45,1.007209277,POINT (594044.3757754168 4519259.803565617),10,21590.799353885162,117,150148.8758514636,493,744875.1125569469
-73.88478833,40.81878167,24-07-2021 15:46,1.007209277,POINT (594048.2991788387 4519238.758346571),9,17550.13522693577,115,136273.1204862727,482,734698.8451079226
-73.88476,40.81868167,24-07-2021 15:46,1.007209277,POINT (594050.8296149322 4519227.687839656),11,20361.022801547075,117,136828.18972591855,477,728404.8742912944
-73.88473333,40.81857833,24-07-2021 15:46,1.007209277,POINT (594053.2247815265 4519216.244781851),11,20361.022801547075,118,136602.3474363357,475,740991.8210125533
-73.884705,40.818475,24-07-2021 15:46,1.007209277,POINT (594055.7599354475 4519204.804616501),10,18786.435022354788,117,135022.34394731148,472,744444.2717862367
-73.88467667,40.81837,24-07-2021 15:46,1.007209277,POINT (594058.29745567 4519193.179066923),10,18786.435022354788,120,136178.49428078995,465,739837.4090438177
-73.88464833,40.818265,24-07-2021 15:46,1.002881848,POINT (594060.8358264606 4519181.553529019),10,18786.435022354788,124,143443.3313474495,462,747899.3459686144
-73.88462167,40.81816167,24-07-2021 15:46,1.002881848,POINT (594063.2301630562 4519170.111574114),10,18786.435022354788,128,215711.14536914165,454,739545.472350218
-73.88459167,40.81805833,24-07-2021 15:46,1.002881848,POINT (594065.9061984511 4519158.672094812),10,18786.435022354788,132,219524.30250630848,452,737534.066834941
-73.88456667,40.81796,24-07-2021 15:46,1.002881848,POINT (594068.1534888959 4519147.7834053375),11,19985.479347559332,136,227641.65741036678,446,733163.9025955802
-73.88452167,40.81776833,24-07-2021 15:46,0.996390703,POINT (594072.219361925 4519126.554597041),12,29506.617907225293,141,232349.17876383112,443,723249.0456795528
-73.8845,40.81768,24-07-2021 15:46,1.000718133,POINT (594074.1717042634 4519116.772426),11,26117.11595974098,143,233436.97876616765,443,723693.423313114
-73.884475,40.81759667,24-07-2021 15:46,1.000718133,POINT (594076.3978232492 4519107.548875354),11,26117.11595974098,146,235359.0282729744,443,723676.5731419782
-73.88445167,40.81751833,24-07-2021 15:46,1.005045563,POINT (594078.4760565545 4519098.87746802),7,23085.737425172847,144,231376.89346328584,441,722551.7218614564
-73.88443333,40.817445,24-07-2021 15:46,1.005045563,POINT (594080.1263811315 4519090.756860163),7,23085.737425172847,146,233038.6827921038,442,724661.535752657
-73.88441833,40.81738,24-07-2021 15:46,0.998554418,POINT (594081.4832578857 4519083.557372834),7,23085.737425172847,148,235473.41760563152,441,724388.4467906967
-73.88440333,40.81732667,24-07-2021 15:46,0.998554418,POINT (594082.8236472433 4519077.653361567),7,23085.737425172847,148,235473.41760563152,443,735412.4965381023
-73.88439333,40.81728833,24-07-2021 15:46,1.009372992,POINT (594083.7211788311 4519073.408008945),7,23085.737425172847,149,235702.44583285906,442,732821.596437496
-73.884385,40.817265,24-07-2021 15:46,1.009372992,POINT (594084.4566611385 4519070.827109732),7,23085.737425172847,150,238039.10933372425,442,732497.5189079624
-73.88437167,40.81722167,24-07-2021 15:46,1.007209277,POINT (594085.6420835643 4519066.031396898),6,22149.87712643221,150,238039.10933372425,441,748614.9788850261
-73.884365,40.81719667,24-07-2021 15:46,1.007209277,POINT (594086.2399294998 4519063.263330701),6,22149.87712643221,150,238039.10933372425,441,749577.452076238
-73.88435667,40.81716,24-07-2021 15:46,1.009372992,POINT (594086.9942637436 4519059.201570862),7,27328.29967477012,150,238039.10933372425,440,742046.2243209274
-73.88434167,40.81711167,24-07-2021 15:46,1.009372992,POINT (594088.3275957386 4519053.8526059715),8,27425.110827699682,151,238301.7881168059,439,741149.32864347
-73.88432667,40.81704833,24-07-2021 15:46,1.005045563,POINT (594089.6821400258 4519046.837395346),10,28007.59460225403,150,236830.98592426526,441,733837.5501801883
-73.88430667,40.81697167,24-07-2021 15:46,1.005045563,POINT (594091.4771897601 4519038.348912208),11,28079.994862879295,151,232009.1411233297,440,730329.9078251285
-73.88425833,40.81680167,24-07-2021 15:46,1.007209277,POINT (594095.7942368547 4519019.529270287),11,29824.92196562177,159,245586.04927170603,438,731412.7008319652
-73.884235,40.81670833,24-07-2021 15:46,1.007209277,POINT (594097.8937113787 4519009.192732966),11,29824.92196562177,161,247831.79919900763,436,719506.3367451982
-73.88421,40.81661167,24-07-2021 15:46,1.002881848,POINT (594100.1387251437 4518998.489439275),12,30017.192823254292,163,252243.67938194337,438,726312.0241393136
-73.88418667,40.81651167,24-07-2021 15:46,1.002881848,POINT (594102.2476227685 4518987.413583039),12,31594.09634978157,165,252757.64099508472,436,715928.1944217078
-73.88416167,40.81641167,24-07-2021 15:46,0.998554418,POINT (594104.4973685063 4518976.3395205885),10,23905.416262045776,168,253152.46324541667,433,705185.969639485
-73.88413667,40.81631167,24-07-2021 15:46,0.998554418,POINT (594106.7471202924 4518965.265458896),10,23905.416262045776,171,255736.97749167713,432,700177.680685549
-73.88411333,40.81621333,24-07-2021 15:46,1.003002054,POINT (594108.8545324476 4518954.37389054),10,23905.416262045776,175,260069.47016012683,432,700856.9835203441
-73.88408667,40.81611333,24-07-2021 15:46,1.003002054,POINT (594111.2442958193 4518943.301612803),10,23905.416262045776,178,262481.94567242597,431,732784.9780291723
-73.88405833,40.81601167,24-07-2021 15:46,0.998674624,POINT (594113.778098613 4518932.046864896),10,23905.416262045776,179,265627.90179337043,427,722450.3611063007
-73.88402833,40.81591333,24-07-2021 15:46,0.998674624,POINT (594116.4472159713 4518921.162450505),9,22965.882240093553,180,265630.6630820932,422,744528.3918203491
-73.88400167,40.81581333,24-07-2021 15:46,0.998674624,POINT (594118.8369993919 4518910.090175414),9,22965.882240093553,182,275981.91749930824,416,737869.2360744287
-73.88397333,40.81571667,24-07-2021 15:46,0.998674624,POINT (594121.363755527 4518899.390475483),9,22965.882240093553,183,282515.77872980264,414,748127.0928090482
-73.88395,40.81562333,24-07-2021 15:46,0.996510909,POINT (594123.4632929377 4518889.053946153),12,30270.768634029104,184,288517.67419080844,413,760937.1442025187
-73.88390333,40.815445,24-07-2021 15:46,1.000838339,POINT (594127.6514235325 4518869.307825636),13,30365.053663130067,185,289805.68999896524,403,751728.7112733967
-73.88388,40.81536,24-07-2021 15:46,1.000838339,POINT (594129.739187022 4518859.897113595),14,30459.591483210505,185,289738.74811735697,398,749952.3974695817
-73.88385833,40.81528,24-07-2021 15:46,1.007329484,POINT (594131.6798856474 4518851.0396644985),12,27418.808902333927,185,289567.30285996833,393,747010.7559346098
-73.88384,40.815205,24-07-2021 15:46,1.007329484,POINT (594133.3318301 4518842.733673877),10,26836.325127779575,185,289123.9846303784,392,747322.1568136424
-73.88380667,40.81507833,24-07-2021 15:46,1.005165769,POINT (594136.3219001567 4518828.707957867),8,21585.5023188164,185,298203.1256394698,383,733203.7148714743
-73.88379833,40.81502833,24-07-2021 15:46,1.003002054,POINT (594137.0959685371 4518823.166464168),9,28204.98507683399,184,294328.6497253153,379,731707.2469959834
-73.88379167,40.81499167,24-07-2021 15:46,1.003002054,POINT (594137.7094900932 4518819.104026539),8,28069.584578803115,183,290287.9855983659,379,731707.2469959834
-73.88379,40.81496833,24-07-2021 15:46,1.000838339,POINT (594137.8833316432 4518816.514869595),8,28069.584578803115,181,286491.5521848356,379,731707.2469959834
-73.88377167,40.814875,24-07-2021 15:46,1.007329484,POINT (594139.5612028913 4518806.174085168),7,27877.31372117059,183,296568.63739417074,372,723109.626762131
-73.88376,40.81483,24-07-2021 15:46,1.007329484,POINT (594140.6090549168 4518801.191213744),7,27877.31372117059,182,296392.2405058651,367,720417.517381057
-73.883745,40.81477667,24-07-2021 15:46,1.007329484,POINT (594141.9495333397 4518795.287214101),7,27877.31372117059,182,296978.25904494803,366,733852.9574161845
-73.88368333,40.814565,24-07-2021 15:46,1.009493199,POINT (594147.4499800678 4518771.856176865),9,29548.600589339992,179,294086.714223224,356,738087.23456314
-73.88366,40.81448667,24-07-2021 15:46,1.009493199,POINT (594149.5283606582 4518763.185901071),9,29548.600589339992,176,292822.4163681835,354,737590.9841743347
-73.88363667,40.81441167,24-07-2021 15:46,1.003002054,POINT (594151.6020374495 4518754.88528591),11,32367.67880726461,178,297011.2871006625,351,736041.7611885802
-73.88361833,40.81433833,24-07-2021 15:46,1.003002054,POINT (594153.2525175704 4518746.7635859335),12,34397.172121780364,175,295287.3000363823,348,734089.7400707721
-73.88360167,40.81426833,24-07-2021 15:46,1.007329484,POINT (594154.7565879911 4518739.010851742),12,34397.172121780364,176,295451.48317467584,347,723197.2681868544
-73.88358667,40.814195,24-07-2021 15:46,1.007329484,POINT (594156.1253658963 4518730.886674626),12,34397.172121780364,178,305780.2695276315,342,725546.2909956464
-73.88356667,40.81412,24-07-2021 15:46,1.003002054,POINT (594157.9182063747 4518722.5824841205),10,20497.64990371344,176,301583.42832224024,340,719321.1133075672
-73.88348833,40.81381167,24-07-2021 15:47,1.003002054,POINT (594164.9613792454 4518688.4392383965),8,20308.82705453204,166,293089.3084166252,340,705683.4916335699
-73.88346167,40.813725,24-07-2021 15:47,1.003002054,POINT (594167.332446218 4518678.846730459),8,20308.82705453204,164,300653.0475887893,340,700512.0304810279
-73.88343333,40.81364,24-07-2021 15:47,1.000838339,POINT (594169.842849004 4518669.441413342),8,20308.82705453204,162,300133.3302815981,337,691542.6780121545
-73.88340833,40.81355667,24-07-2021 15:47,1.000838339,POINT (594172.0691989799 4518660.217893559),8,20308.82705453204,158,298788.66626249487,335,688611.96717851
-73.88338667,40.81346833,24-07-2021 15:47,1.000838339,POINT (594174.0209416643 4518650.434630759),8,20308.82705453204,156,298931.1861526118,334,690781.6503537812
-73.88336667,40.81338,24-07-2021 15:47,1.000838339,POINT (594175.8326693324 4518640.6506950185),10,21147.187425894106,155,296946.46601215645,334,718428.0098560977
-73.88332833,40.81320333,24-07-2021 15:47,1.000838339,POINT (594179.316145701 4518621.079931311),8,18059.978986174767,153,295558.5876710091,333,714087.1389686465
-73.88330833,40.81312167,24-07-2021 15:47,0.998674624,POINT (594181.1184527662 4518612.036427049),9,20294.643954389834,152,295451.9840411331,329,710843.0060455839
-73.88328833,40.813045,24-07-2021 15:47,0.998674624,POINT (594182.913706459 4518603.546858144),8,14099.646585035669,153,298812.08400266943,329,720172.2673043585
-73.88327,40.81297333,24-07-2021 15:47,1.003002054,POINT (594184.5610425232 4518595.610540163),9,23462.707943077334,151,295949.17267161125,329,720172.2673043585
-73.88325167,40.81290833,24-07-2021 15:47,1.003002054,POINT (594186.1989481543 4518588.414652541),9,23462.707943077334,148,286536.1802646993,328,717853.9448843554
-73.88323667,40.81285333,24-07-2021 15:47,1.003002054,POINT (594187.5418564894 4518582.325276822),8,18575.708922730177,148,286200.0453996164,328,717853.9448843554
-73.88322,40.812805,24-07-2021 15:47,1.003002054,POINT (594189.0161831041 4518576.978125883),7,17709.14361872259,149,286492.7750101814,329,718037.1364049781
-73.88320667,40.81276333,24-07-2021 15:47,0.998674624,POINT (594190.1993914183 4518572.366705894),8,20516.478227084117,148,286244.42933277576,331,718217.3294681859
-73.88319667,40.81273,24-07-2021 15:47,0.998674624,POINT (594191.0899478149 4518568.677522548),8,20516.478227084117,148,286064.1014971938,332,718770.9717466842
-73.88318833,40.81270167,24-07-2021 15:47,0.990019765,POINT (594191.833426041 4518565.541600355),8,20516.478227084117,148,286064.1014971938,331,718601.4504626292
-73.88308833,40.8126,24-07-2021 15:47,0.998674624,POINT (594200.4113940002 4518554.362784538),10,23473.0176209944,147,288510.4188855848,334,725856.9515611709
-73.88302167,40.81258333,24-07-2021 15:47,0.996510909,POINT (594206.0571901511 4518552.583908041),10,23473.0176209944,145,286404.0819010369,335,726311.4485484984
-73.882655,40.812615,24-07-2021 15:47,0.996510909,POINT (594236.9379358767 4518556.493720046),10,12927.259242516877,130,268400.75949094404,333,725408.451603558
-73.88255667,40.81263,24-07-2021 15:47,0.996510909,POINT (594245.2100206601 4518558.264578186),9,12394.488290187868,127,265248.64064511616,333,725508.2524654181
-73.88245,40.812645,24-07-2021 15:47,0.996510909,POINT (594254.1855106591 4518560.0444139475),9,12394.488290187868,124,263151.1060351563,333,748314.647798016
-73.88233833,40.81266167,24-07-2021 15:48,0.996510909,POINT (594263.5803406782 4518562.015022915),9,12394.488290187868,119,262188.54631959886,331,747577.813998895
-73.88222,40.81268,24-07-2021 15:48,0.994347195,POINT (594273.5345308289 4518564.17708205),9,12394.488290187868,118,261895.84312673658,332,761649.05934089
-73.88198167,40.81272,24-07-2021 15:48,0.996510909,POINT (594293.5790158788 4518568.873807445),7,15464.233169915047,111,243271.8174230526,330,761112.4731729728
-73.88187167,40.81273833,24-07-2021 15:48,0.996510909,POINT (594302.8306246161 4518571.026945047),7,15464.233169915047,109,242918.0537210931,328,755038.8017881173
-73.88176833,40.81275333,24-07-2021 15:48,0.994347195,POINT (594311.5252301503 4518572.803268218),7,15464.233169915047,109,242918.0537210931,327,754596.2357663793
-73.88167167,40.81276833,24-07-2021 15:48,0.994347195,POINT (594319.6564309517 4518574.572413398),8,86816.05639634456,105,240243.85255238053,326,753585.2144107448
-73.88158667,40.81278,24-07-2021 15:48,0.998674624,POINT (594326.80892384 4518575.959359414),8,86816.05639634456,99,236237.29024247758,326,753585.2144107448
-73.881515,40.81278667,24-07-2021 15:48,0.998674624,POINT (594332.8442258402 4518576.776921054),8,86816.05639634456,99,236237.29024247758,326,753585.2144107448
-73.88146333,40.81279333,24-07-2021 15:48,0.990139971,POINT (594337.1927125492 4518577.57185157),8,86816.05639634456,99,236237.29024247758,326,753585.2144107448
-73.88142333,40.812795,24-07-2021 15:48,0.990139971,POINT (594340.5640032773 4518577.800288951),7,80196.57363832697,98,231888.11094395077,326,753585.2144107448
-73.88133333,40.8128,24-07-2021 15:48,1.01610455,POINT (594348.147646493 4518578.45220737),6,79820.79708118908,98,231888.11094395077,325,752439.3631735349
-73.88128833,40.81274833,24-07-2021 15:48,1.009613405,POINT (594352.0162167518 4518572.7648121165),5,77791.30376667333,97,229638.3551476635,326,763290.4557505861
-73.88126,40.812685,24-07-2021 15:48,1.009613405,POINT (594354.4953399147 4518565.76510881),5,77791.30376667333,98,233613.76829621964,326,763235.5575753296
-73.881235,40.81260833,24-07-2021 15:48,1.013940835,POINT (594356.7125110778 4518557.280961562),5,77791.30376667333,98,232833.88546389012,326,763235.5575753296
-73.88121167,40.81252167,24-07-2021 15:48,1.013940835,POINT (594358.8029911323 4518547.686037355),6,77843.33666307859,97,231314.30891057174,327,763269.9897364216
-73.88118833,40.81243167,24-07-2021 15:48,1.00744969,POINT (594360.8990520774 4518537.720354522),6,77843.33666307859,98,231416.15006718982,327,764246.3196895767
-73.88116333,40.81233667,24-07-2021 15:49,1.00744969,POINT (594363.142210633 4518527.201414507),6,77843.33666307859,100,233065.8143286354,327,761939.6519881813
-73.881135,40.81224167,24-07-2021 15:49,1.005285975,POINT (594365.6662341862 4518516.686060314),6,77593.53744889009,99,232449.5454460589,328,759744.265713942
-73.88110667,40.81214167,24-07-2021 15:49,1.005285975,POINT (594368.197349455 4518505.615662099),7,79248.60242051068,96,227979.46476071785,329,755613.9154577163
-73.88107333,40.81204,24-07-2021 15:49,1.000958546,POINT (594371.15339338 4518494.365273864),7,79248.60242051068,98,229950.25480857247,332,755837.7869001939
-73.88104333,40.811935,24-07-2021 15:49,1.000958546,POINT (594373.8324606162 4518482.741630791),7,79248.60242051068,95,223256.8020384262,333,755911.2127861431
-73.88101167,40.81183167,24-07-2021 15:49,1.000958546,POINT (594376.6491776658 4518471.305161105),7,79248.60242051068,96,223476.01534658525,332,752700.1584682523
-73.88097333,40.81173167,24-07-2021 15:49,1.000958546,POINT (594380.0245931337 4518460.2455451535),8,81717.0651532426,98,225482.9856565941,334,755867.0550891017
-73.88094,40.81163167,24-07-2021 15:49,1.00312226,POINT (594382.9774601688 4518449.180536044),7,79482.40018502752,97,225455.9612730306,333,755623.5872109518
-73.88088833,40.81141833,24-07-2021 15:49,1.000958546,POINT (594387.6378216416 4518425.553519889),5,76642.00498502287,98,247895.77831705633,331,750877.6628369763
-73.88083333,40.81120167,24-07-2021 15:49,1.000958546,POINT (594392.5837789569 4518401.561543269),5,76642.00498502287,95,246156.25926170987,331,749477.8364382561
-73.880805,40.81109333,24-07-2021 15:49,0.996631116,POINT (594395.1267877694 4518389.565340076),5,77841.95697187494,94,245195.5587726523,331,746046.4324820818
-73.880775,40.81098,24-07-2021 15:49,0.996631116,POINT (594397.8177309254 4518377.017001586),5,77841.95697187494,91,234692.02618997963,331,746046.4324820818
-73.88074667,40.81086167,24-07-2021 15:49,1.00312226,POINT (594400.3749153351 4518363.911820801),5,77841.95697187494,91,235281.99361864204,332,746741.5357780271
-73.88071667,40.81074167,24-07-2021 15:49,1.00312226,POINT (594403.0753295373 4518350.623054625),4,76186.89200025435,91,256994.67343683215,327,741304.319197995
-73.88068667,40.81062,24-07-2021 15:49,0.990139971,POINT (594405.7781197056 4518337.148904578),5,83793.2425360969,88,255746.37145786773,323,746896.62767694
-73.88065667,40.8105,24-07-2021 15:49,0.990139971,POINT (594408.4785513844 4518323.860140593),5,83793.2425360969,84,253678.1729747014,319,744361.0123970888
-73.88062833,40.81038,24-07-2021 15:49,0.996751322,POINT (594411.0389799455 4518310.569589747),5,83793.2425360969,84,263801.5396187345,316,741295.7282241746
-73.8806,40.81026667,24-07-2021 15:49,0.996751322,POINT (594413.5891177495 4518298.019458859),4,82678.62137826133,84,263801.5396187345,316,764970.6568589432
-73.88057333,40.81015833,24-07-2021 15:49,0.996751322,POINT (594415.9921769504 4518286.021475581),4,82678.62137826133,83,262515.76288537215,315,763368.5333427415
-73.88034,40.80915167,24-07-2021 15:49,1.009853818,POINT (594437.099712058 4518174.524564602),5,13822.977524866412,76,280950.6013994124,281,736571.8031082872
-73.88031833,40.80908333,24-07-2021 15:49,1.009853818,POINT (594439.0243926999 4518166.961560406),5,13822.977524866412,79,281931.16658539046,279,736014.5366045418
-73.880295,40.80901,24-07-2021 15:49,1.012017533,POINT (594441.0961673212 4518158.846410626),5,13822.977524866412,79,281931.16658539046,276,734456.1962834432
-73.88027167,40.80893333,24-07-2021 15:49,1.012017533,POINT (594443.1726822302 4518150.360491619),5,13822.977524866412,78,279220.37393113144,273,731210.9039953814
-73.88025,40.808855,24-07-2021 15:49,1.005526388,POINT (594445.1115403844 4518141.688509856),5,13822.977524866412,79,288106.52849481616,271,727427.4267612257
-73.88023,40.80877667,24-07-2021 15:49,1.005526388,POINT (594446.9095439978 4518133.014729291),5,16974.25635992918,79,288106.52849481616,267,718657.2631254117
-73.88021167,40.808695,24-07-2021 15:49,0.999035243,POINT (594448.5714289094 4518123.96838001),4,9367.905824086612,78,286742.1081227921,265,716739.9279593576
-73.88019,40.80861667,24-07-2021 15:49,0.999035243,POINT (594450.5102990253 4518115.296399791),4,9367.905824086612,78,289851.7714360171,263,710510.70235225
-73.88017,40.80854,24-07-2021 15:49,1.009853818,POINT (594452.3059600275 4518106.806895491),4,9367.905824086612,78,292984.7495147076,262,710282.8002356889
-73.88015,40.80846167,24-07-2021 15:49,1.009853818,POINT (594454.1039788533 4518098.1331168525),4,9367.905824086612,78,292984.7495147076,258,706731.3182523168
-73.88013167,40.80838,24-07-2021 15:49,1.007690103,POINT (594455.7658786185 4518089.086769392),4,9367.905824086612,79,293271.12291139376,257,705002.7788806546
-73.88011333,40.80829667,24-07-2021 15:49,1.007690103,POINT (594457.4309796296 4518079.856158328),3,9200.034482296562,77,291980.88037423854,256,704063.2448587023
-73.880095,40.808215,24-07-2021 15:49,1.007690103,POINT (594459.092886632 4518070.80981173),3,9200.034482296562,77,291980.88037423854,255,703782.0200095698
-73.880075,40.80813333,24-07-2021 15:49,1.007690103,POINT (594460.8956572644 4518061.765265154),2,8962.99498456447,78,292435.3773615662,254,702784.312036729
-73.88005333,40.80805167,24-07-2021 15:49,1.001198958,POINT (594462.8392778633 4518052.723628782),2,8962.99498456447,77,289500.72974956856,253,701645.03856619
-73.88001333,40.80789833,24-07-2021 15:49,1.001198958,POINT (594466.4306562804 4518035.744627284),2,8962.99498456447,77,289460.2275783568,251,697517.817223569
-73.87999167,40.807825,24-07-2021 15:49,0.996871529,POINT (594468.3616310925 4518027.627685963),3,10846.025946685982,76,286652.8929699953,250,694306.5450854925
-73.87997333,40.80775333,24-07-2021 15:49,0.996871529,POINT (594470.0102206154 4518019.691442013),4,10959.41287396324,76,286789.79778829357,249,685658.0959122656
-73.87994333,40.807625,24-07-2021 15:49,0.992544099,POINT (594472.7226748767 4518005.477999838),4,10959.41287396324,77,295498.38205850805,243,682867.6394131082
-73.87993,40.80756,24-07-2021 15:49,1.003362673,POINT (594473.9392286027 4517998.276786915),5,11975.29627549732,75,294992.94735164754,242,682339.5945570259
-73.87989333,40.80741,24-07-2021 15:49,1.003362673,POINT (594477.2450365204 4517981.664972111),5,11975.29627549732,75,291202.2863815821,238,677710.7782450464
-73.87983667,40.80723333,24-07-2021 15:49,0.99915545,POINT (594482.2748141753 4517962.114097036),5,11975.29627549732,70,276816.2247773912,231,670946.7750397581
-73.87980667,40.80714,24-07-2021 15:50,0.99915545,POINT (594484.9376598727 4517951.785971384),4,7572.032557177206,70,276816.2247773912,225,660818.0617663176
-73.87977667,40.807055,24-07-2021 15:50,1.005646594,POINT (594487.5886957411 4517942.382550861),4,7572.032557177206,70,276435.47098763124,221,647046.5284930725
-73.87975333,40.80697833,24-07-2021 15:50,1.005646594,POINT (594489.6661579738 4517933.8966565775),4,7572.032557177206,70,276435.47098763124,217,646323.5242420372
-73.87973833,40.80690833,24-07-2021 15:50,1.001319165,POINT (594491.0306927343 4517926.14220239),4,7572.032557177206,69,276735.75195424265,215,645658.0728956664
-73.87972833,40.80685167,24-07-2021 15:50,1.001319165,POINT (594491.9545607537 4517919.863217527),4,7572.032557177206,68,276537.2260598008,215,645658.0728956664
-73.87972,40.80680667,24-07-2021 15:50,1.001319165,POINT (594492.7210259966 4517914.876796379),4,7572.032557177206,67,274882.1610881802,215,645658.0728956664
-73.87970833,40.80676167,24-07-2021 15:50,1.001319165,POINT (594493.7692179972 4517909.893975663),3,3012.3012909328504,67,274882.1610881802,213,636634.6463836192
-73.87969667,40.80671333,24-07-2021 15:50,0.992664305,POINT (594494.8213061022 4517904.540374626),3,3012.3012909328504,67,273885.2265069075,211,636349.7946193148
-73.87968167,40.80665833,24-07-2021 15:50,0.992664305,POINT (594496.1645702345 4517898.451054945),4,3044.554906377364,67,273885.2265069075,210,634618.9832165166
-73.87965333,40.806545,24-07-2021 15:50,0.996991735,POINT (594498.7158089207 4517885.900967292),4,3044.554906377364,67,273885.2265069075,202,616926.8946175036
-73.87964167,40.80648667,24-07-2021 15:50,0.99050059,POINT (594499.7820763368 4517879.438388227),4,3044.554906377364,67,273885.2265069075,201,616762.7114792101
-73.879625,40.80639333,24-07-2021 15:50,1.001319165,POINT (594501.3206064447 4517869.094789048),4,3044.554906377364,66,263635.05114386516,200,616652.2444666227
-73.87961333,40.80636333,24-07-2021 15:50,1.001319165,POINT (594502.3475281124 4517865.777103006),4,3044.554906377364,66,263635.05114386516,200,616652.2444666227
-73.87959833,40.80632833,24-07-2021 15:50,0.996991735,POINT (594503.662428691 4517861.907962569),4,3044.554906377364,66,263635.05114386516,200,616652.2444666227
-73.87957833,40.80628,24-07-2021 15:50,0.996991735,POINT (594505.417991409 4517856.564464236),3,1161.5239442558493,66,263319.5190035241,198,616087.0171611615
-73.87955833,40.80622,24-07-2021 15:50,0.99050059,POINT (594507.1901141511 4517849.925492626),3,1161.5239442558493,66,263319.5190035241,198,616087.0171611615
-73.87951667,40.80608167,24-07-2021 15:50,0.992664305,POINT (594510.9003971651 4517834.614547583),3,1161.5239442558493,64,257538.65298681217,191,601892.4767447482
-73.87948,40.80595667,24-07-2021 15:50,0.992664305,POINT (594514.1708731402 4517820.77797285),3,1161.5239442558493,66,264678.1123851075,187,599633.7889070252
-73.87946667,40.80590333,24-07-2021 15:50,0.988336875,POINT (594515.370945381 4517814.871131129),2,1048.1370169785928,67,271011.7785532827,186,599256.1536140317
-73.87946167,40.80586,24-07-2021 15:50,0.988336875,POINT (594515.8541785142 4517810.066507254),2,1048.1370169785928,67,271011.7785532827,185,598959.0933145796
-73.87945833,40.80582667,24-07-2021 15:50,0.99915545,POINT (594516.1832013523 4517806.37018244),2,1048.1370169785928,66,268543.3158205508,184,597585.0811890656
-73.87945833,40.8058,24-07-2021 15:50,0.99915545,POINT (594516.2210443665 4517803.409575654),2,1048.1370169785928,66,268543.3158205508,183,596065.5046357472
